SSN,lname,fname,hname,address,city,state,zip,country,tel,dob,mstatus,dmarri,ddate1,ddate2,ddate3,dateleft,Semester_Withdrew,MidSem_Withdrew,branch,notescomments,ExpectedCompletionDate,UpdatesforECD
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
010-23-2329,Kanarek,Yosef,,155 High Street,Brooklyn,NY,11230,,(718)837-7443,4/4/1996,,,,,,,,N,0,,01/2018,
311-92-0203,Kanarek,Yehoshua,,1574 East Seventh Street,Lakewood,NJ,08701,,(718)868-1593,3/11/1996,,,,,,7/16/2015,SU15,E,0,,,
330-00-2390,Kanarek,Moshe T.,Shloimie,16 New Hill Road,Beverly Hills,CA,90211,,(718)868-2536,7/29/1996,,,,,,,,N,0,,122019,
313-00-1023,Kanarek,Yehuda Aryeh,,1637 East Third Street,Spring Valley,NY,10977,,(718)868-8674,4/11/1997,,,,,,,,N,0,,202001,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
393-00-1231,Kaufman,Yisrael,,1676 57th Street,Lakewood,NJ,08701,,(718)998-2295,7/17/1996,,,,,,,,N,0,'Doesn''t have a mother,122019,
022-23-3390,Kaufman,Shaul,,1693 New Central Avenue,Brooklyn,NY,11214,,(718)998-9759,4/11/1996,,,,,,,,N,0,,01/2018,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
999-99-0339,King,Shmuel,Shlomo,17 Mitzrei Tiran,Toronto,,M5N 2B9,Canada,(732)363-0137,10/15/1995,,,,,,,,N,0,foreign student so no ssn.,,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
323-09-2120,Klahr,Eliyahu,,17 Yeshiva Lane,Toronto,ON,M6B2T8,Canada,(732)363-0970,7/7/1997,,,,,,,,N,0,,202001,
999-99-0099,Klang,Yehuda Z.,,171 North Fuller Avenue,Jerusalem,,,Israel,(732)363-1572,7/10/1993,,,,,,3/23/2015,SP15,E,0,,,
999-99-0099,Klang,Yehuda Z.,,171 North Fuller Avenue,Jerusalem,,,Israel,(732)363-1572,7/10/1993,,,,,,3/23/2015,SP15,E,0,,,
999-99-0099,Klang,Yehuda Z.,,171 North Fuller Avenue,Jerusalem,,,Israel,(732)363-1572,7/10/1993,,,,,,3/23/2015,SP15,E,0,,,
